"","site_proj_comm","treatment","site_code","project_name","data_type","species_matched","avg_distance_all","avg_distance_NN","sd_distance_all","sd_distance_NN","n_obs","data_set"
"Rengen_Nut_0.Rhinanthus minor.CaNP-KCl","Rengen_Nut_0","CaNP-KCl","Rengen","Nut","cover","Rhinanthus minor",0.337159163453451,0.207600717949334,0.0189710536977258,0.0437718848033195,23,"full_all"
"Rengen_Nut_0.Rumex acetosa.CaNP-KCl","Rengen_Nut_0","CaNP-KCl","Rengen","Nut","cover","Rumex acetosa",0.299128001170277,0.148568224568621,0.0125338169658914,0.0517572236444235,50,"full_all"
"Rengen_Nut_0.Selinum carvifolia.CaNP-KCl","Rengen_Nut_0","CaNP-KCl","Rengen","Nut","cover","Selinum carvifolia",0.273020423546832,0.111247586244249,0.00845304620680567,0.00579392515203086,3,"full_all"
"Rengen_Nut_0.Tragopogon pratensis.CaNP-KCl","Rengen_Nut_0","CaNP-KCl","Rengen","Nut","cover","Tragopogon pratensis",0.37698709607092,0.223646799409998,0.0109882987033773,0.0156522576414991,6,"full_all"
"Rengen_Nut_0.Trifolium dubium.CaNP-KCl","Rengen_Nut_0","CaNP-KCl","Rengen","Nut","cover","Trifolium dubium",0.387286577576812,0.188448916441062,0.00880045170598803,0.015137521019875,26,"full_all"
"Rengen_Nut_0.Trifolium hybridum.CaNP-KCl","Rengen_Nut_0","CaNP-KCl","Rengen","Nut","cover","Trifolium hybridum",0.232954894715706,0.0685912868934284,0.00943231055904388,0.0257561344145998,19,"full_all"
"Rengen_Nut_0.Trifolium pratense.CaNP-KCl","Rengen_Nut_0","CaNP-KCl","Rengen","Nut","cover","Trifolium pratense",0.305944036881515,0.161765913869202,0.0102616123564242,0.0234588441178258,48,"full_all"
"Rengen_Nut_0.Trifolium repens.CaNP-KCl","Rengen_Nut_0","CaNP-KCl","Rengen","Nut","cover","Trifolium repens",0.245678090810699,0.0736942361085373,0.00959133275594815,0.0282189756771152,27,"full_all"
"Rengen_Nut_0.Trisetum flavescens.CaNP-KCl","Rengen_Nut_0","CaNP-KCl","Rengen","Nut","cover","Trisetum flavescens",0.174539863726272,0.0384410481067052,0.0129836773071079,0.0067859558112834,50,"full_all"
"Rengen_Nut_0.Veronica arvensis.CaNP-KCl","Rengen_Nut_0","CaNP-KCl","Rengen","Nut","cover","Veronica arvensis",0.434641217271982,0.231455082336746,0.0144706617934037,0.027399777505911,20,"full_all"
"Rengen_Nut_0.Veronica chamaedrys.CaNP-KCl","Rengen_Nut_0","CaNP-KCl","Rengen","Nut","cover","Veronica chamaedrys",0.257869333965747,0.0613836517298792,0.00504499212620282,0.0015693409119891,3,"full_all"
"Rengen_Nut_0.Veronica serpyllifolia.CaNP-KCl","Rengen_Nut_0","CaNP-KCl","Rengen","Nut","cover","Veronica serpyllifolia",0.278263414407066,0.0641547312457988,NA,NA,1,"full_all"
"CDR_BioCON_0.Achillea millefolium.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Achillea millefolium",0.238078915211526,0.0442040812076764,0.0181322038710437,0.00861220742342679,25,"full_all"
"CDR_BioCON_0.Amorpha canescens.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Amorpha canescens",0.356432726536056,0.237216559559209,0.01319753525057,0.053471470003967,19,"full_all"
"CDR_BioCON_0.Andropogon gerardii.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Andropogon gerardii",0.30662200549764,0.127896508949825,0.0408504011948347,0.0654072524308149,58,"full_all"
"CDR_BioCON_0.Anemone cylindrica.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Anemone cylindrica",0.209465099921103,0.0481115865462796,NA,NA,1,"full_all"
"CDR_BioCON_0.Asclepias tuberosa.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Asclepias tuberosa",0.246104135041677,0.133819593138723,0.0150219042028072,0.00848102234211497,18,"full_all"
"CDR_BioCON_0.Bromus inermis.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Bromus inermis",0.232250815478685,0.0943377511548758,0.0252799692669067,0.0251099104136071,59,"full_all"
"CDR_BioCON_0.Chondrosum gracile.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Chondrosum gracile",0.33584433076877,0.170435953559486,0.0155725561203885,0.0302054485934488,30,"full_all"
"CDR_BioCON_0.Dalea villosa.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Dalea villosa",0.352838489806472,0.174142741976472,0.0119918805171911,0.0743362597449117,5,"full_all"
"CDR_BioCON_0.Elymus repens.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Elymus repens",0.231051412703562,0.0820086084518983,0.0179751573275961,0.0153593564632672,43,"full_all"
"CDR_BioCON_0.Koeleria pyramidata.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Koeleria pyramidata",0.234122323091409,0.0329013855732479,0.0226008000791649,0.00547762490041113,38,"full_all"
"CDR_BioCON_0.Lespedeza capitata.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Lespedeza capitata",0.326359982332952,0.190329747230991,0.0151429378152901,0.01135266391114,51,"full_all"
"CDR_BioCON_0.Lupinus perennis.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Lupinus perennis",0.614312252612928,0.497703783301748,0.0362564348392194,0.0929084506570459,65,"full_all"
"CDR_BioCON_0.Poa pratensis.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Poa pratensis",0.266560609370736,0.0777893194128913,0.0490608063766231,0.0601236136710282,65,"full_all"
"CDR_BioCON_0.Schizachyrium scoparium.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Schizachyrium scoparium",0.262820608949614,0.123163599754942,0.0178402262405412,0.015671945843598,29,"full_all"
"CDR_BioCON_0.Solidago rigida.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Solidago rigida",0.256199622623062,0.146271709223322,0.0319685862527125,0.0215613083975601,63,"full_all"
"CDR_BioCON_0.Sorghastrum nutans.Cenrich_Namb","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Sorghastrum nutans",0.278715534299003,0.0604333919728491,0.0250993986334578,0.0306103855148491,23,"full_all"
"CDR_BioCON_0.Achillea millefolium.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Achillea millefolium",0.241201660243248,0.0476489312858783,0.0175537693905887,0.00731823004589253,70,"full_all"
"CDR_BioCON_0.Amorpha canescens.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Amorpha canescens",0.376365249244295,0.290096138127844,0.0172106585202261,0.031169927683808,13,"full_all"
"CDR_BioCON_0.Andropogon gerardii.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Andropogon gerardii",0.347812171427085,0.179299361341882,0.058268921476284,0.0799600829228159,254,"full_all"
"CDR_BioCON_0.Anemone cylindrica.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Anemone cylindrica",0.231088959562839,0.0605632913981377,0.0382299029579007,0.00630723159253064,4,"full_all"
"CDR_BioCON_0.Asclepias tuberosa.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Asclepias tuberosa",0.275587195871245,0.168162111951365,0.0338308237971014,0.0423684515318002,79,"full_all"
"CDR_BioCON_0.Bromus inermis.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Bromus inermis",0.25148004324564,0.103370293920734,0.0397169373077947,0.0468447986199831,241,"full_all"
"CDR_BioCON_0.Chondrosum gracile.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Chondrosum gracile",0.34603491969375,0.204122549463938,0.0240667012854832,0.0414255740048566,84,"full_all"
"CDR_BioCON_0.Dalea villosa.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Dalea villosa",0.362926668998906,0.210090461389948,NA,NA,1,"full_all"
"CDR_BioCON_0.Elymus repens.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Elymus repens",0.256211821494938,0.102229561237823,0.0336431768263583,0.0369834064166263,229,"full_all"
"CDR_BioCON_0.Koeleria pyramidata.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Koeleria pyramidata",0.24529930603204,0.0380641153048164,0.027093857222225,0.00829827387504258,157,"full_all"
"CDR_BioCON_0.Lespedeza capitata.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Lespedeza capitata",0.35315651156611,0.241320877080435,0.0226526170950501,0.0265029044065679,142,"full_all"
"CDR_BioCON_0.Lupinus perennis.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Lupinus perennis",0.637192136978759,0.545805686740986,0.031742216702667,0.0460567374033222,247,"full_all"
"CDR_BioCON_0.Poa pratensis.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Poa pratensis",0.282634626575955,0.0953602006235486,0.0586150024524936,0.0809576206029008,275,"full_all"
"CDR_BioCON_0.Schizachyrium scoparium.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Schizachyrium scoparium",0.263135991868558,0.133982827022362,0.0245616296466578,0.0197887536375427,61,"full_all"
"CDR_BioCON_0.Solidago rigida.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Solidago rigida",0.250727558549745,0.149801040010897,0.0302744146682871,0.0222217352019093,43,"full_all"
"CDR_BioCON_0.Sorghastrum nutans.Cenrich_Nenrich","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Sorghastrum nutans",0.291701426872032,0.0740268366831051,0.0338446018316783,0.0493483929953712,58,"full_all"
"JSP_GCE_0.Acmispon americanus.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Acmispon americanus",0.43071854599256,0.283690465087171,NA,NA,1,"full_all"
"JSP_GCE_0.Aira caryophyllea.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Aira caryophyllea",0.316573477971398,0.128699015085613,0.0246484990487596,0.0527908783214248,4,"full_all"
"JSP_GCE_0.Anagallis arvensis.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Anagallis arvensis",0.283938890065907,0.134070868599055,0.0146827893765464,0.0203830539865188,10,"full_all"
"JSP_GCE_0.Avena barbata.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Avena barbata",0.258427077966413,0.147393496236583,0.0281836502213099,0.0265710920625549,14,"full_all"
"JSP_GCE_0.Avena fatua.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Avena fatua",0.341690452590558,0.1811714833817,0.0276632942541142,0.0228801472938836,10,"full_all"
"JSP_GCE_0.Briza minor.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Briza minor",0.21616960256036,0.0324299494355732,0.0192597197825505,0.00597116539404076,6,"full_all"
"JSP_GCE_0.Bromus diandrus.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Bromus diandrus",0.27068723042343,0.134024369545526,0.028517638379088,0.0161392086644703,4,"full_all"
"JSP_GCE_0.Bromus hordeaceus.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Bromus hordeaceus",0.208251531959967,0.0551502952282123,0.023627494223372,0.0391783521772571,11,"full_all"
"JSP_GCE_0.Carduus pycnocephalus.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Carduus pycnocephalus",0.326396574280193,0.176142349707751,NA,NA,1,"full_all"
"JSP_GCE_0.Crepis vesicaria.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Crepis vesicaria",0.265557149458814,0.179166316853869,0.0161178351433706,0.0135119944175917,11,"full_all"
"JSP_GCE_0.Danthonia californica.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Danthonia californica",0.319855568166545,0.0748145155498116,0.0270600067647251,0.0110061911752494,9,"full_all"
"JSP_GCE_0.Elymus glaucus.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Elymus glaucus",0.372026976548916,0.218085493609087,0.0572165254781594,0.120037743854623,5,"full_all"
"JSP_GCE_0.Epilobium brachycarpum.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Epilobium brachycarpum",0.293886640497093,0.160756146301676,0.0180050492328172,0.02064046773379,4,"full_all"
"JSP_GCE_0.Erigeron canadensis.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Erigeron canadensis",0.260382367778066,0.141633367454613,NA,NA,1,"full_all"
"JSP_GCE_0.Erodium botrys.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Erodium botrys",0.313123580482716,0.193270832705361,0.0289049783916544,0.0215484972587526,8,"full_all"
"JSP_GCE_0.Geranium dissectum.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Geranium dissectum",0.280652157838149,0.143585109738207,0.0690162941371538,0.0581316573175863,11,"full_all"
"JSP_GCE_0.Hemizonia congesta.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Hemizonia congesta",0.248089254213799,0.123102736547675,0.0162569607103919,0.0193321369407455,2,"full_all"
"JSP_GCE_0.Lolium perenne.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Lolium perenne",0.328584419344288,0.160812734482289,0.0301408698004651,0.0379179727820026,14,"full_all"
"JSP_GCE_0.Lythrum hyssopifolia.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Lythrum hyssopifolia",0.292306995617444,0.121287967353746,0.0200143586145829,0.0618056369965242,3,"full_all"
"JSP_GCE_0.Nassella pulchra.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Nassella pulchra",0.363828877674692,0.11439819495358,0.0375504101192165,0.0337509109967348,9,"full_all"
"JSP_GCE_0.Rumex acetosella.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Rumex acetosella",0.515865864163932,0.363065682923902,NA,NA,1,"full_all"
"JSP_GCE_0.Rumex crispus.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Rumex crispus",0.489007027549474,0.405160651741924,NA,NA,1,"full_all"
"JSP_GCE_0.Sisyrinchium bellum.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Sisyrinchium bellum",0.295548067875239,0.113186181499256,0.0301194621839172,0.067084094816764,13,"full_all"
"JSP_GCE_0.Sonchus asper.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Sonchus asper",0.365974590498462,0.251766730775059,0.049681952209576,0.0545978581948011,2,"full_all"
"JSP_GCE_0.Trifolium dubium.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Trifolium dubium",0.336763763090655,0.154594333336042,0.0322096270056557,0.036069429671526,6,"full_all"
"JSP_GCE_0.Trifolium hirtum.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Trifolium hirtum",0.279234838595805,0.0875087856638319,NA,NA,1,"full_all"
"JSP_GCE_0.Vicia sativa.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Vicia sativa",0.395631268083692,0.285436270547212,0.0109581812249015,0.0393118566006788,4,"full_all"
"JSP_GCE_0.Vulpia bromoides.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Vulpia bromoides",0.224430179443959,0.0608526048226718,0.0234235145761589,0.0323168085285863,11,"full_all"
"JSP_GCE_0.Zeltnera davyi.CH","JSP_GCE_0","CH","JSP","GCE","pinpoint","Zeltnera davyi",0.220460500819265,0.11851226094135,NA,NA,1,"full_all"
"JSP_GCE_0.Acmispon americanus.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Acmispon americanus",0.43910511173841,0.276620461247016,NA,NA,1,"full_all"
"JSP_GCE_0.Anagallis arvensis.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Anagallis arvensis",0.271019743888485,0.158183499378695,0.0353049436438505,0.0421521363086506,19,"full_all"
"JSP_GCE_0.Avena barbata.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Avena barbata",0.254636215910427,0.157479095317176,0.0358549531140871,0.0340829902730645,27,"full_all"
"JSP_GCE_0.Avena fatua.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Avena fatua",0.325742830254909,0.19742907166012,0.0307643472080296,0.0218519203500377,21,"full_all"
"JSP_GCE_0.Brachypodium distachyon.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Brachypodium distachyon",0.287183477313239,0.197560981992286,0.00314132272228465,0.0200835370904906,2,"full_all"
"JSP_GCE_0.Briza minor.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Briza minor",0.213597921236667,0.0453604655842938,0.0268431324865767,0.0255060310342881,26,"full_all"
"JSP_GCE_0.Bromus diandrus.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Bromus diandrus",0.270060100753097,0.135495671851153,0.0205947765664193,0.0160124595049271,11,"full_all"
"JSP_GCE_0.Bromus hordeaceus.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Bromus hordeaceus",0.191695744013678,0.0394561122916413,0.0322712284789318,0.0192829345587748,18,"full_all"
"JSP_GCE_0.Carduus pycnocephalus.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Carduus pycnocephalus",0.285899465562031,0.132940988580943,NA,NA,1,"full_all"
"JSP_GCE_0.Centaurea solstitialis.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Centaurea solstitialis",0.222088172409474,0.119097107524648,NA,NA,1,"full_all"
"JSP_GCE_0.Crepis vesicaria.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Crepis vesicaria",0.274037348785006,0.198729522726939,0.0218761681828329,0.0227927590773058,32,"full_all"
"JSP_GCE_0.Danthonia californica.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Danthonia californica",0.346762582434851,0.134458461509822,0.0387667850008456,0.0821887626953938,8,"full_all"
"JSP_GCE_0.Elymus glaucus.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Elymus glaucus",0.373576312465348,0.19716332759045,0.00847036472514829,0.103483525334942,2,"full_all"
"JSP_GCE_0.Epilobium brachycarpum.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Epilobium brachycarpum",0.277199604608567,0.166642745872484,0.00738251700554177,0.0398240600520242,2,"full_all"
"JSP_GCE_0.Erodium botrys.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Erodium botrys",0.312959967587894,0.198895280903583,0.03567474415279,0.0288387857946472,12,"full_all"
"JSP_GCE_0.Filago gallica.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Filago gallica",0.192573258979061,0.0772120409953348,0.00485444653326518,0.011667426548824,2,"full_all"
"JSP_GCE_0.Gastridium phleoides.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Gastridium phleoides",0.284585860673237,0.143562315250738,0.0279909433085983,0.0393322933845064,6,"full_all"
"JSP_GCE_0.Geranium dissectum.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Geranium dissectum",0.244267715311751,0.13067551572817,0.0302389198610005,0.0184240089116438,25,"full_all"
"JSP_GCE_0.Hemizonia congesta.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Hemizonia congesta",0.249405847329749,0.12061824308791,0.00942205649611269,0.0175972915303118,2,"full_all"
"JSP_GCE_0.Hypochaeris glabra.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Hypochaeris glabra",0.272111900855281,0.157205473594341,0.0372368142715446,0.0731207426671898,3,"full_all"
"JSP_GCE_0.Lactuca serriola.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Lactuca serriola",0.322286874440654,0.226810500442702,NA,NA,1,"full_all"
"JSP_GCE_0.Lolium perenne.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Lolium perenne",0.357277452394915,0.233365164918776,0.0411695236238136,0.0707642396908526,26,"full_all"
"JSP_GCE_0.Lythrum hyssopifolia.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Lythrum hyssopifolia",0.320041464930847,0.162992171862445,0.0144500148972907,0.0113695329528907,5,"full_all"
"JSP_GCE_0.Nassella pulchra.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Nassella pulchra",0.378446864928497,0.163976413762626,0.0379725538437534,0.0790437084587918,4,"full_all"
"JSP_GCE_0.Rumex acetosella.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Rumex acetosella",0.439534501381977,0.306301553607009,0.0532749732657098,0.0738097978960832,4,"full_all"
"JSP_GCE_0.Rumex crispus.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Rumex crispus",0.455927835121993,0.355198495809251,NA,NA,1,"full_all"
"JSP_GCE_0.Sisyrinchium bellum.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Sisyrinchium bellum",0.298933250455591,0.101920702084217,0.0237516632933947,0.0343505354489632,8,"full_all"
"JSP_GCE_0.Sonchus asper.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Sonchus asper",0.359676259114276,0.246921336695874,0.0404384886655969,0.078711827379127,10,"full_all"
"JSP_GCE_0.Torilis arvensis.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Torilis arvensis",0.224752136642622,0.150546353776543,NA,NA,1,"full_all"
"JSP_GCE_0.Toxicodendron diversilobum.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Toxicodendron diversilobum",0.515379193964563,0.290776592509317,NA,NA,1,"full_all"
"JSP_GCE_0.Vicia sativa.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Vicia sativa",0.404752414413551,0.324352824512422,0.00877116334584132,0.0335798903866441,5,"full_all"
"JSP_GCE_0.Vulpia bromoides.CHN","JSP_GCE_0","CHN","JSP","GCE","pinpoint","Vulpia bromoides",0.223740750542196,0.0553238607048636,0.0338801166513805,0.0233615084338727,22,"full_all"
"HYS_EDGE_0.Achillea millefolium.chr","HYS_EDGE_0","chr","HYS","EDGE","cover","Achillea millefolium",0.204162750853332,0.042885653428435,0.0165896981946413,0.00746841315886303,16,"full_all"
"KNZ_EDGE_0.Achillea millefolium.chr","KNZ_EDGE_0","chr","KNZ","EDGE","cover","Achillea millefolium",0.20070067242442,0.0391699348660943,0.0162936075537671,0.00533865990312502,4,"full_all"
"CHY_EDGE_0.Allium textile.chr","CHY_EDGE_0","chr","CHY","EDGE","cover","Allium textile",0.20701562858549,0.0704148521287296,0.0250771235476506,0.0318709869336145,21,"full_all"
"KNZ_EDGE_0.Ambrosia artemisiifolia.chr","KNZ_EDGE_0","chr","KNZ","EDGE","cover","Ambrosia artemisiifolia",0.394935652573216,0.146523985780582,NA,NA,1,"full_all"
"HYS_EDGE_0.Ambrosia psilostachya.chr","HYS_EDGE_0","chr","HYS","EDGE","cover","Ambrosia psilostachya",0.216662822611495,0.0598147193515584,0.0214078066076802,0.0241105477660783,52,"full_all"
"KNZ_EDGE_0.Ambrosia psilostachya.chr","KNZ_EDGE_0","chr","KNZ","EDGE","cover","Ambrosia psilostachya",0.238140252622712,0.0909717959791376,0.0296019705077703,0.0250912285397219,29,"full_all"
"KNZ_EDGE_0.Amorpha canescens.chr","KNZ_EDGE_0","chr","KNZ","EDGE","cover","Amorpha canescens",0.354360273627218,0.199091964841679,0.0346586421507473,0.0543403206360914,9,"full_all"
"HYS_EDGE_0.Andropogon gerardii.chr","HYS_EDGE_0","chr","HYS","EDGE","cover","Andropogon gerardii",0.284715001225849,0.0483683480698988,0.0238192180950693,0.0122169609969823,2,"full_all"
